gene_id	gene_name	SRX25004070	SRX25004071	SRX25004072	SRX25004073	SRX25004074	SRX25004075	SRX25004076	SRX25004077	SRX25004078	SRX25004080
CABIN1	CABIN1	6325.445	4274.068	5430.671	6261.561	6824.692	7568.059	5769.929	7072.971	5987.264	10205.826
CABLES1	CABLES1	581.953	306	684.154	907.284	1567.458	2383.906	1098.223	1458.892	1414.642	1361.397
CABLES2	CABLES2	1913.455	653	1406.168	1922.804	1986.364	2630.963	1776.48	1714.113	1483.875	1205.654
CABP1	CABP1	21	12.004	2	24	33.013	55	53	26.001	28	43
CABP2	CABP2	0	0	1	0	2	0	0	1	0	0
CABP4	CABP4	0	3.005	0	3	0	4	4	1	0	5
CABP5	CABP5	0	0	0	0	0	0	1	0	0	0
CABP7	CABP7	500.214	587	269.294	350.119	395.212	461.444	102	451.88	101	87
CABS1	CABS1	39	10	8	34	18	20	8	8	4	9
CABYR	CABYR	452.001	110	332.149	381.309	375.551	391.5	354.735	335.058	267.249	159.095
CACFD1	CACFD1	1491.403	4148.918	1414.526	1328.115	1519.624	1810.395	1069.196	1333.054	914.776	1999.905
CACHD1	CACHD1	14254.435	4471.489	9773.448	9639.751	12064.194	13224.424	7734.12	8569.752	7196.908	5940.627
CACNA1A	CACNA1A	292.041	335.163	304.023	224.024	314.011	286.863	242	325.064	251.118	273
CACNA1B	CACNA1B	557.278	805.42	599.461	319.04	482.083	436.727	310	554.996	286.046	340.03
CACNA1C	CACNA1C	88	130	174.068	227.001	624.209	1116.408	1247.605	400.994	422.436	624.183
CACNA1C-AS1	CACNA1C-AS1	1	1	10	13	1	5	3	2	3	4
CACNA1C-AS4	CACNA1C-AS4	0	0	0	0	0	0	0	0	0	0
CACNA1C-IT3	CACNA1C-IT3	0	0	1	0	1	2	8	0	2	6
CACNA1D	CACNA1D	32	37	73.032	26.001	55	105.026	61	55	39.002	31
CACNA1E	CACNA1E	525.078	611	1406.343	1597.922	1711.593	1498.217	567.372	1052.448	544.704	154
CACNA1F	CACNA1F	14.002	8	7	27	26	34	18	20	9	3
CACNA1G	CACNA1G	201.063	302.239	176.738	292.156	541.148	874.957	1615.794	417.1	290.571	199.004
CACNA1G-AS1	CACNA1G-AS1	0	0	0	0	0	13	18	3	3	2
CACNA1H	CACNA1H	1217.226	2096	907.401	1399.239	1322.258	1268.243	1206.555	1386.425	1059.176	2436.751
CACNA1I	CACNA1I	12	8	7	15	9	18	10	24	24	23
CACNA1S	CACNA1S	23	3	7	32	22	23	2	11	6	7
CACNA2D1	CACNA2D1	1590.355	699	1432.93	1422.795	2460.704	2687.498	1741.944	2835.458	2221.817	1077.151
CACNA2D2	CACNA2D2	1349.761	717	1034.055	1225.276	1553.082	1760.74	1149.621	1143.464	967.537	785.062
CACNA2D3	CACNA2D3	56	38	41.032	72.002	57	54.002	37.014	158.032	133.943	97
CACNA2D3-AS1	CACNA2D3-AS1	0	0	0	0	0	0	0	0	0	3
CACNA2D4	CACNA2D4	34	10	3	34	24	16	4	58.001	51	59
CACNB1	CACNB1	583.61	881	547.681	520.305	587.354	747.772	421.189	602.231	392.708	587
CACNB2	CACNB2	212.001	157	246.005	149.999	77	87.002	42.868	99	187	224.026
CACNB3	CACNB3	2135.466	1235.268	1776.026	1736.784	1869.181	2068.81	1470.142	1643.591	1447.543	1743.269
CACNB4	CACNB4	443.25	89	363.561	462.512	411.056	368.196	303.354	373.272	432.705	107
CACNG1	CACNG1	8	15	15	12	19	11	0	6.003	2	4
CACNG2	CACNG2	8	2	3	0	0	4	1	15	21	14
CACNG3	CACNG3	4	0	0	4	0	8	0	1	13	15
CACNG4	CACNG4	6597.165	5258.595	6635.509	4373.948	5684.139	6523.859	3577.056	7205.261	6143.527	9017.796
CACNG5	CACNG5	13	15	14	3	0	21	6	66.001	164.792	284.343
CACNG6	CACNG6	38.017	97.999	66	28.005	24	42.015	21	16	18	20
CACNG7	CACNG7	1947.464	3807.894	1964.148	1393.866	1780.201	2173.597	1998.117	1292.89	1481.488	2145.169
CACNG8	CACNG8	164.028	1476.33	569.199	89.002	269.001	263.008	299.087	326.001	462.381	2179.058
CACTIN	CACTIN	538.712	1158	697.657	472.014	518.081	482.05	400.187	756.765	402.806	1945.703
CACTIN-AS1	CACTIN-AS1	4	46	3	2	2	0	0	5	2	19
CACUL1	CACUL1	3913.268	1471.09	2903.62	4670.819	4200.953	3897.702	3106.073	3777.611	2929.665	1864.108
CACYBP	CACYBP	3959.508	2007.003	3518.271	4557.93	4681.432	5787.577	4622.07	4802.025	3756.784	2196.591
CAD	CAD	8169.398	5135.34	5480.88	8285.87	7404.642	8768.104	7267.576	7140.902	4680.978	8746.109
CADM1	CADM1	6971.567	2608	5429.716	6815.224	7290.6	7743.668	5543.638	7477.187	8248.773	5192.584
CADM2	CADM2	465.452	317	678.896	355.402	653.339	795.329	990.976	618.702	381	120.123
CADM2-AS1	CADM2-AS1	0	0	0	0	0	0	0	0	0	0
CADM2-AS2	CADM2-AS2	0	0	0	0	0	0	0	0	0	0
CADM3	CADM3	1314.043	1722.207	1449.2	786.055	1130.766	1245.576	652.503	920.928	778.388	803.173
CADM4	CADM4	2157.208	3859.551	3028.323	1252.999	1911.668	1950.147	1839.524	2139.801	1862.92	4324.364
CADPS	CADPS	2647.767	1501.382	1911.681	1248.212	1748.744	1895.606	735.959	1374.35	1028.256	1017.318
CADPS2	CADPS2	637.414	338.999	494.108	709.045	1088.122	1383.346	761.323	1668.288	1211.312	1022.391
CAGE1	CAGE1	6	10	9	12	12	15	6	3	15	16
CAHM	CAHM	96	257	122.343	65	116.472	64	90.32	116	106.008	86.444
CALB1	CALB1	389.24	265	770.812	244.092	452.001	1130.959	1048.896	1584.126	1730.016	1845.39
CALB2	CALB2	6	4	27	6	13	13	4	90.031	259.503	850.94
CALCA	CALCA	0	0	0	0	0	0	0	0	0	1
CALCB	CALCB	35.028	7	12	76.165	26	20.207	12	27	10	2
CALCOCO1	CALCOCO1	1225.561	695	1058.045	1026.013	1473.683	1433.001	983.284	1414.316	1468.012	1695.559
CALCOCO2	CALCOCO2	1243.189	468	874.289	1102.168	1439.994	1414.993	1095.5	1514.939	1775.306	1613.261
CALCR	CALCR	15	1	11	34	22.001	10	4	19.007	16	42
CALCRL	CALCRL	223.364	16	149.189	234.118	273.284	239.058	293.155	235.029	243.162	67
CALD1	CALD1	5189.638	2970.24	5182.945	8281.063	8528.338	8715.273	9189.885	38294.838	24677.153	39625.763
CALHM1	CALHM1	0	0	0	0	7	1	0	0	0	0
CALHM2	CALHM2	285.263	72	105.013	206.102	192.076	163.134	76.032	228.001	252.214	256.023
CALHM3	CALHM3	0	1	0	0	0	0	0	0	0	1
CALM1	CALM1	24142.359	12894.779	23892.173	16417.8	18272.875	22430.166	16721.435	25101.069	20552.971	12696.178
CALM2	CALM2	18861.404	2981.785	15856.074	19084.158	18952.413	22311.104	15557.274	27172.958	22744.75	11110.951
CALM3	CALM3	16075.017	11044.189	15713.985	17841.659	19165.028	24078.258	16989.111	17510.577	13972.981	19100.554
CALML3	CALML3	0	0	0	0	0	0	0	0	0	0
CALML4	CALML4	431.258	309.001	422.159	485	476.121	430.002	551.66	388.193	261.042	277.055
CALML5	CALML5	0	0	0	0	0	0	0	0	0	0
CALML6	CALML6	0	0	0	1	1	1	4	2	5.002	7
CALN1	CALN1	44	40.019	43.006	164.069	82.671	71.792	26.175	66.011	70.002	328.014
CALR	CALR	22581.742	14873.967	23083.298	25139.983	29271.951	34134.017	29526.488	38899.583	33733.755	53652.093
CALR3	CALR3	11	3	4	6	3	7	1	8	3	2
CALU	CALU	13744.71	3878.347	12019.295	15437.951	15883.476	18963.755	15601.173	25247.601	20907.423	14484.757
CALY	CALY	30	90.175	34	28	33.024	43	8	26	11	26
CAMK1	CAMK1	482.343	337	363.743	318	250.238	288.64	265.536	195.646	209.945	351.958
CAMK1D	CAMK1D	1533.185	988	1527.543	1007.012	1622.005	1626.792	1100.009	2068.865	1613.492	2217.388
CAMK1G	CAMK1G	204.045	93	153	268.006	272	213.036	124.733	100.122	78.051	68.072
CAMK2A	CAMK2A	135	138	149	108.026	164.147	234.083	85.04	146.003	77.021	67
CAMK2B	CAMK2B	88.054	150	128.043	45	115	133.042	65.789	115	78	69
CAMK2D	CAMK2D	4492.173	3317.487	4650.319	3096.129	3726.567	4590.263	4124.945	5775.361	5587.289	4640.876
CAMK2G	CAMK2G	1525.38	908.017	1121.432	1645.059	1512.839	1721.683	1309.431	1377.178	1163.873	1407.996
CAMK2N1	CAMK2N1	2436.454	3950.214	3316.021	748.222	1120.985	1510.637	1168.969	1942.016	1877.156	2057.132
CAMK2N2	CAMK2N2	187.893	313	182.099	127	150.086	238.571	152.029	271.219	210.603	323.003
CAMK4	CAMK4	1046.929	260.517	819.189	1145.019	1100.632	1137.259	618.394	1036.012	771.123	433.989
CAMKK1	CAMKK1	415.64	362	369.051	314.115	330.25	302.067	209.32	354.396	278.691	448.043
CAMKK2	CAMKK2	3171.779	1393.379	2462.745	3057.176	3077.525	3266.255	2207.487	2458.279	1823.141	2343.652
CAMKMT	CAMKMT	354	136	277.083	431.882	332.256	402.773	278.148	328.808	255.573	168
CAMKV	CAMKV	2252.373	1081	1147.825	1211.187	1025.719	1144.253	823.34	809.541	394.358	255
CAMLG	CAMLG	1951.824	1142.566	1422.149	1761.184	1759.731	1697.881	1285.386	1663.941	1394.785	943.157
CAMP	CAMP	0	0	1	0	0	0	0	0	0	0
CAMSAP1	CAMSAP1	8991.907	7883.165	8997.542	7730.024	9310.216	9901.962	7467.517	9256.335	7461.724	8440.289
CAMSAP2	CAMSAP2	5766.144	1920.091	5899.083	5838.123	6537.732	6647.894	5710.297	7498.231	6461.229	3096.693
CAMSAP3	CAMSAP3	1144.602	2484.949	851.603	609.549	820.092	737.747	272.86	609.75	339.409	425.196
CAMTA1	CAMTA1	2507.512	1299	2589.475	2469.094	2881.284	3121.984	1983.567	2716.053	2138.279	1136.124
CAMTA2	CAMTA2	539.575	494.999	508.162	479.394	512.085	608.482	375.482	593.311	532.008	1050.586
CAND1	CAND1	19096.069	5634.451	14720.736	19959.626	20056.24	20661.042	16417.331	19566.544	15325.314	6639.394
CAND1.11	CAND1.11	8	0	3	3	3.004	1	2	3	3	2
CAND2	CAND2	1114.462	953	752.268	900.339	1009.841	993.168	817.532	655.55	566.625	827.535
CANT1	CANT1	3190.999	2533.301	2777.438	3063.048	3369.947	4027.183	3145.588	4054.712	3375.068	6304.347
CANX	CANX	42648.049	23357.109	39439.431	37824.136	41696.143	46137.357	40616.198	55939.308	47674.039	47507.78
CAP1	CAP1	8535.612	2426.915	8207.854	8897.603	10203.527	12647.76	9677.933	16754.162	14575.118	12871.005
CAP2	CAP2	2910.081	564.131	2621.925	2812.58	2917.353	3618.298	2406.107	3753.65	3271.548	2324.243
CAPG	CAPG	237.673	144	293.484	103.009	118.404	111.085	94	581.498	680.54	1525.598
CAPN1	CAPN1	2480.079	1827.763	2111.223	2165.943	2684.405	3006.888	2157.133	3289.374	2868.5	6483.035
CAPN10	CAPN10	454.617	1428.148	540.157	335.247	423.603	437.049	408.281	591.863	394.594	1153.093
CAPN10-AS1	CAPN10-AS1	241.1	199	267.01	265.078	197.018	303.04	253.17	229.024	178.025	230.016
CAPN11	CAPN11	9	1	4	17	6	6	7	4	19	18
CAPN12	CAPN12	23	22	3	13	7	25	7	5	3.001	7
CAPN13	CAPN13	2	0	0	1	0	5	0	0	0	0
CAPN14	CAPN14	23	7	6	14	8	18	8	7	5	6
CAPN15	CAPN15	1027.357	2495.255	1089.11	861.45	903.095	857.582	1039.812	1178.98	717.464	2992.854
CAPN2	CAPN2	8823.117	4967.812	6961.828	7819.303	8136.94	9937.88	7413.566	11876.594	9647.579	15425.169
CAPN3	CAPN3	25	11	23	26	16	19	26	29	27	46
CAPN5	CAPN5	930.119	468	1204.084	952.764	1160.667	1488.414	1299.971	2002.621	2630.931	5108.55
CAPN6	CAPN6	1045.834	631.041	439.337	3174.187	1846.309	1376.431	495.244	1258.018	337.049	105
CAPN7	CAPN7	2599.059	686	2317.214	2660.571	2827.008	3168.2	2323.243	2975.377	2578.594	1340.086
CAPN8	CAPN8	0	0	0	0	0	0	2	1	0	0
CAPN8-2	CAPN8	0	0	0	0	0	0	3	0	0	3
CAPN9	CAPN9	64	49	43.031	35	64	57	36	36	22	37
CAPNS1	CAPNS1	4453.608	972	3927.348	4980.741	5249.761	6684.207	4573.91	6072.35	5446.893	6243.404
CAPNS2	CAPNS2	8	0	2	0	0	2	4	7	7	10
CAPRIN1	CAPRIN1	34873.831	8943.915	27666.618	34657.182	36218.102	40889.907	30489.893	35860.465	28334.154	16972.003
CAPRIN2	CAPRIN2	1647.489	533.031	1347.208	1557.716	1397.313	1497.392	1351.582	1925.545	1812.046	1444.569
CAPS	CAPS	105	111	73.108	78	112.105	91	62	118.227	112.624	232
CAPS2	CAPS2	226	51	136.054	180.11	162.165	132	60.001	262.198	201.554	62.052
CAPSL	CAPSL	4	0	3	0	6	7	3	5	2	1
CAPZA1	CAPZA1	9265.284	2548.004	7717.197	10422.243	10500.74	12244.366	9396.538	12105.105	9841.946	3841.37
CAPZA2	CAPZA2	4534.003	1832.843	3813.838	3892.22	4076.024	4965.714	3208.992	5557.734	4522.022	2530.401
CAPZA3	CAPZA3	2	0	0	0	0	0	0	0	0	0
CAPZB	CAPZB	8604.949	4788.467	7807.593	9075.604	9034.949	11814.242	7932.147	11169.851	9447.237	12482.955
CARD10	CARD10	58.028	155	44	79.301	76.018	87.001	52	156.024	77	792.096
CARD11	CARD11	56	45	48	33	11	13	14	36	25	83
CARD14	CARD14	6	13.999	8	11	19.449	19	22	5	1	17
CARD16	CARD16	0	0	1	0	0	2	0	16.913	29	26.943
CARD17	CARD17	0	0	0	0	0	0	0	0	0	0
CARD18	CARD18	0	0	0	0	0	0	0	1	0	0
CARD6	CARD6	12	5.007	5	1	1	3	5	23	34.001	50.028
CARD8	CARD8	2659.667	1037.002	2263.545	2549.034	2688.256	2649.79	2347.281	2434.413	1942.633	1323.473
CARD9	CARD9	3	9	2	0	0	2	0	13	7	15
CARF	CARF	784.896	234.179	697.584	822.876	880.087	875.985	754.834	838.654	730.054	326.859
CARHSP1	CARHSP1	5424.765	3583.756	4504.929	4840.861	4750.177	5218.528	4361.831	4618.428	3508.309	4264.219
CARKD	CARKD	1228.886	754	1093.374	1277.186	1275.661	1593.04	1088.521	1284.565	1071.465	1387.106
CARM1	CARM1	5035.563	2493.756	3993.547	5146.83	5098.21	6275.756	4849.385	4909.775	3624.719	5190.546
CARNS1	CARNS1	4	8	4	0	1	4	3	7	1	15
CARS	CARS	1951.351	997.073	1727.461	2029.912	2013.165	2354.332	1987.158	3247.244	2468.884	3981.001
CARS2	CARS2	1562.32	557.824	1218.592	1426.075	1269.366	1592.016	1080.84	1332.827	1074.471	1048.331
CARTPT	CARTPT	0	0	0	0	0	0	0	0	0	1
CASC1	CASC1	104.018	36	64	80	116.027	89	33.066	77	56.013	21
CASC10	CASC10	999.281	1520.246	1311.042	579.694	663.816	879.908	861.877	962.723	846.689	1170.308
CASC11	CASC11	2	2	2	1	2	3	0	0	0	0
CASC14	CASC14	16	10	8	21	11	7	9	29	23.001	11
CASC15	CASC15	1174.563	929.002	1033.519	940.338	1101.172	1063.91	830.519	860.963	708.799	625.164
CASC16	CASC16	0	0	0	0	0	0	0	1	0	0
CASC17	CASC17	73.022	55	51.002	62	50	49	8	29.004	23	4
CASC18	CASC18	13	2	4	15	6	3	5	4	4	13
CASC2	CASC2	291.001	67	202.084	249	244.183	216.014	169.121	180.048	172.054	86
CASC20	CASC20	0	2	5	0	0	0	0	0	0	0
CASC3	CASC3	7096.179	4963.987	7278.23	6526.042	7865.09	8652.31	7314.414	8094.236	6679.142	7604.009
CASC4	CASC4	4608.265	3235.652	5141.537	4071.127	5091.557	6018.934	4617.917	6651.39	6411.886	4212.811
CASC5	CASC5	7622.997	1743.001	6305.49	6876.694	7029.706	7427.487	7024.224	7776.412	6412.508	2801.411
CASC6	CASC6	0	0	1	0	0	1	0	4	0	0
CASC8	CASC8	0	0	1	0	0	1	3	0	0	0
CASC9	CASC9	53.233	5	65	105	113.06	148	163	191.288	156.863	62.021
CASD1	CASD1	4283.413	1093.727	3469.431	4028.896	4271.417	3929.762	3156.733	3627.098	2547.89	908.946
CASK	CASK	5228.852	2163.86	4254.427	6586.846	7030.931	7436.652	6162.17	9271.345	8240.041	5049.207
CASKIN1	CASKIN1	344.115	737.351	248.489	210.377	247.285	210.027	227.192	159	130.014	221.5
CASKIN2	CASKIN2	1441.037	1645	1460.854	1297.9	1359.028	1543.813	1228.76	1385.277	1104.995	2065.879
CASP1	CASP1	0	0	0	5	0	0	0	2.087	9	17.057
CASP10	CASP10	7.001	15.031	18	16	18	27	20.075	48	58	29
CASP12	CASP12	0	0	0	0	0	0	0	1	0	0
CASP14	CASP14	0	1	0	0	0	0	0	0	0	0
CASP16	CASP16	0	0	0	0	0	0	0	0	0	0
CASP2	CASP2	4133.951	3331.454	3495.155	4046.67	4502.757	5374.759	4018.451	4278.779	3350.92	3641.59
CASP3	CASP3	3366.5	781.018	3057.875	2902.816	3587.442	4018.897	2658.445	4874.758	3626.85	1722.994
CASP4	CASP4	0	0	0	4	17	20	29.026	115.056	178.286	278.001
CASP5	CASP5	0	0	1	0	0	0	0	0	0	0
CASP6	CASP6	1205.747	661	901.297	1359.564	1209.6	1452.927	920.278	1106.44	898.26	639.001
CASP7	CASP7	664.558	162	444.453	704.016	607.009	654.135	477.953	1125.881	1182.883	1220.484
CASP8	CASP8	95.105	46.414	67.071	131.003	97.109	165	112.003	393.259	454.226	484.381
CASP8AP2	CASP8AP2	6253.618	2111.571	5788.757	6476.14	6620.751	6902.359	5886.037	6135.901	4730.351	2228.56
CASP9	CASP9	558.573	417.004	456.815	542.557	544.189	607.113	441.834	495.485	324.363	452.28
CASQ1	CASQ1	48	29	42.006	41	37	27	21	51.001	85.34	198.2
CASQ2	CASQ2	19	14	17	9	9	15	5	50	18	19
CASR	CASR	5	0	5	0	1	15	4	1	3	5
CASS4	CASS4	20	10	21	14	21	29.009	28	65.023	92.242	88
CAST	CAST	5183.875	1237.802	3065.465	5249.039	4646.987	4607.037	2895.757	5869.823	5409.89	5383.911
CASZ1	CASZ1	481.304	664	578.68	540.212	861	799.549	1054.551	966.016	600.807	792.723
CAT	CAT	2032.786	299	1376.733	1590.25	1825.712	2071.436	1640.255	702.338	730.765	472.779
CATSPER1	CATSPER1	0	0	0	0	0	0	0	8	13	5
CATSPER2	CATSPER2	55.143	20.24	58.558	36.404	26.503	29.916	33.161	47	28.094	22.334
CATSPER2P1	CATSPER2P1	64.572	50.76	41.442	65.061	75.061	57.084	46.84	67	38	34.666
CATSPER3	CATSPER3	44.066	16	34	15.012	29	22.062	21.005	20	25	21
CATSPER4	CATSPER4	0	0	0	0	0	2	0	1	0	1
CATSPERB	CATSPERB	0	2	0	0	0	1	0	1	0	0
CATSPERD	CATSPERD	0	0	0	5	0	0	0	0	0	0
CATSPERG	CATSPERG	56	95	73.002	23	47	49	30	61	30.001	93
CAV1	CAV1	211	24	114.999	570.546	339	97	77	3475.791	3206.166	4194.517
CAV2	CAV2	38	13.006	24	51	50	23	9	415.211	353.635	312.716
CAV3	CAV3	0	0	0	0	0	0	0	0	0	0
CBFA2T2	CBFA2T2	4380.053	4798.119	3022.298	3541.453	4075.869	4092.217	2518.569	3423.776	2715.716	3003.149
CBFA2T3	CBFA2T3	219.056	253	208.113	142	214.295	215	66.004	190	93.156	122.949
CBFB	CBFB	3557.838	1396.001	2820.688	4427.289	4483.317	4706.338	4353.373	4203.35	3630.06	1934.687
CBL	CBL	10682.604	5840.866	10029.417	9986.407	11306.864	11754.426	9718.748	11529.92	9651.521	8449.367
CBLB	CBLB	2434.465	1227.001	2490.697	2535.616	3472.092	4533.588	3889.176	3402.77	2744.232	1946.511
CBLC	CBLC	3	2	1	0	0	1	8	0	3	3
CBLL1	CBLL1	2471.036	611.427	2058.323	2622.079	2711.998	2954.107	2313.131	2573.9	1966.448	873.508
CBLN1	CBLN1	143.01	176	139.076	90	83	66	42	156.175	115.02	106
CBLN2	CBLN2	133.1	88	550.214	22	36.021	131	65	71.043	183.547	37
CBLN3	CBLN3	57	41	69.041	44	56	57.061	38	49	40	91
CBLN4	CBLN4	7.001	24	38	0	0	0	0	7	21	17
CBR1	CBR1	899.981	165	651.198	862.64	825.168	1007.933	654.919	860.161	756.606	1106.134
CBR3	CBR3	14	7	30	27	48	73	140.245	68.001	133.086	412.098
CBR3-AS1	CBR3-AS1	2	10	4	2	0	2	6	9	15	5
CBR4	CBR4	2191.059	666.001	1647.936	2124.748	2262.474	1945.712	1632.574	1986.072	1388.648	507.235
CBS	CBS	3969.397	4842.002	2675.067	4696.845	3772.102	4291.778	4315.299	4508.117	2781.055	7679.742
CBWD1	CBWD1	981.058	210.064	777.572	1048.338	1126.563	1127.475	773.675	924.079	768.833	487.97
CBWD2	CBWD2	1657.323	766.371	1252.216	1571.488	1794.961	1779.44	1459.872	1496.133	1259.524	955.017
CBWD3	CBWD3	562.682	896.823	422.759	514.632	495.407	753.404	464.938	453.147	397.287	755.585
CBWD5	CBWD5	1462.453	1385.397	1361.973	1655.905	1588.953	1857.667	1284.252	1649.504	1312.171	1341.303
CBWD6	CBWD6	184.567	22.076	135.281	162.36	230.792	156.723	117.89	110.153	114.299	44.247
CBX1	CBX1	12942.9	5553.359	11582.901	12120	15437.876	16395.019	13287.445	13304.915	11378.879	8320.254
CBX2	CBX2	6060.089	4871.002	5285.227	6311.486	6441.494	6921.447	5648.793	5100.108	3428.6	5437.342
CBX3	CBX3	11133.326	5858.942	10150.642	10756.393	10461.789	12302.007	10260.947	12234.19	9748.76	5328.188
CBX3P2	CBX3P2	70.023	76	62	55	71.265	67.087	70	58	36	43
CBX4	CBX4	474.022	1124	1000.341	498.339	639.508	940.051	914.148	905.162	811.197	1606.168
CBX5	CBX5	84154.305	40106.678	68711.95	90436.28	96831.371	97460.019	80662.153	80287.275	63160.417	37795.972
CBX6	CBX6	3217.993	3500.329	3270.682	3098.206	3296.901	3785.017	3264.707	4041.746	3549.614	8129.034
CBX7	CBX7	161.035	117	82	145.003	147.28	132.011	99.015	76	53	85.042
CBX8	CBX8	295.283	366	252.185	310.664	296.117	330.016	340.588	299.226	251.672	371.111
CBY1	CBY1	1228.578	1042	1145.351	1062.366	1237.197	1494.284	1096.148	1205.109	948.313	1176.334
CBY3	CBY3	9	4	4	0	1	5	8	2	1	4
CC2D1A	CC2D1A	666.737	1098	617.47	523.099	626.417	601.072	464.063	732.836	712.917	1581.564
CC2D1B	CC2D1B	972.819	1523.12	987.161	933.217	1107.286	1144.863	887.587	1300.041	1017.522	2365.517
CC2D2A	CC2D2A	2183.866	840.295	1797.944	1845.469	2085.346	2457.089	1579.428	2190.422	1945.17	1574.427
CC2D2B	CC2D2B	0	0	2	4	9	0	3.129	2	13	4
CCAR1	CCAR1	7971.898	4581.852	6574.999	7156.304	7716.378	7738.955	6967.692	7713.017	6012.254	4863.448
CCAR2	CCAR2	8642.677	10063.776	7904.108	7639.481	8684.91	9572.484	7883.563	8313.666	6622	11647.829
CCAT1	CCAT1	0	0	0	0	0	0	0	0	0	2
CCAT2	CCAT2	6	0	2	11	3	2	8	2	2	4
CCBE1	CCBE1	19.045	61.263	94.223	146	98.09	165.04	140	142.035	75	83.013
CCBL1	CCBL1	414.04	319	288.212	385.035	378.002	375.915	321.968	362.597	261.973	407.158
CCBL2	CCBL2	2086.482	784.827	1492.17	2405.197	2083.051	2268.623	1715.013	1789.031	1232.019	574.629
CCDC101	CCDC101	811.874	476.996	711.995	814.417	772.889	1025.291	596.143	821.797	591.17	810.813
CCDC102A	CCDC102A	177	605	193.061	199.229	199.177	226	150.115	204	142.026	505.023
CCDC102B	CCDC102B	196.157	146.999	356.091	291.879	280.096	273.663	273.198	569.239	837.68	1007.471
CCDC103	CCDC103	264.18	237.006	264.088	214.999	209.116	321.272	159.02	231.002	177.372	295.991
CCDC104	CCDC104	1865.088	1939	1548.35	1728.505	1805.682	2084.194	1127.366	1629.748	1339.282	1342.486
CCDC105	CCDC105	1	0	0	0	0	0	0	1	2	1
CCDC106	CCDC106	473.004	475	343.576	448.654	456.478	555.018	327.025	301.418	289.34	545.833
CCDC107	CCDC107	360.466	221	420.199	344	385.446	556.164	317.884	367.456	363.207	466.019
CCDC108	CCDC108	70	57	80.999	68.132	93	65	37.047	72.999	40	35
CCDC109B	CCDC109B	1688.585	763	1158.123	1381.126	1253.88	1136.797	498.09	905.589	676.822	559.978
CCDC11	CCDC11	98.195	21	74.007	55.213	57.178	85	56.003	46	40.071	41
CCDC110	CCDC110	22	1	13.002	30	31	34	21	28.019	31	10
CCDC112	CCDC112	1490.629	653	1650.007	1155.681	1507.698	1416.985	1017.196	1626.891	1237.758	726.118
CCDC113	CCDC113	862.222	427	647.019	894.352	967.888	883.603	451.273	583.158	440.481	362.202
CCDC114	CCDC114	36	47.018	13	29.001	27	18	10.011	32	24	41
CCDC115	CCDC115	830.199	504.1	676.93	825.311	826.087	958.823	732.466	825.689	719.547	736.723
CCDC116	CCDC116	20	11	17	16	12	11	14	19	10	19
CCDC117	CCDC117	3176.341	1725.005	2306.977	3592.029	3786.595	3647.301	3164.863	3139.683	2668.912	1447.641
CCDC12	CCDC12	741.201	1217	775.6	711.187	666.557	844.111	714.46	913.158	764.724	1540.815
CCDC120	CCDC120	666.193	872	618.065	653.692	705.213	753.357	590.158	566.827	450.302	680.896
CCDC121	CCDC121	367.18	67	239.066	327.291	412.557	347.035	197.13	385.964	178.118	76
CCDC122	CCDC122	232.206	48.079	143	223.067	241.074	257.558	141	194.072	128.044	59.931
CCDC124	CCDC124	1760.369	1264.001	1778.256	1662.879	1900.144	2102.52	1674.409	2015.176	1757.367	3200.902
CCDC125	CCDC125	668.212	645	420.611	671.477	619.414	604.882	286.056	493.495	371.718	232
CCDC126	CCDC126	317.018	55	335.222	361.694	517.691	533.554	395.925	494.241	454.829	157.231
CCDC127	CCDC127	763.137	397	630.689	860.637	851.067	928.105	728.473	827.626	643.398	633.147
CCDC129	CCDC129	1	0	3	7	23	9	8.002	3	8	0
CCDC13	CCDC13	35.015	40	30	43.007	33	51.082	29	17	37	35
CCDC13-AS1	CCDC13-AS1	0	0	0	0	0	0	0	0	0	0
CCDC130	CCDC130	987.921	523.083	756.941	897.219	929.701	1152.329	748.19	925.642	746.406	1213.04
CCDC132	CCDC132	1225.268	360.999	1059.973	1185.282	1319.166	1473.703	1098.321	1417.256	1209.968	748.212
CCDC134	CCDC134	441.646	421	317.998	419.575	439.311	443.873	395.446	366.267	328.865	695.067
CCDC135	CCDC135	14	26	29	24	27	20	11	14	18	21
CCDC136	CCDC136	1323.793	1455.001	1341.966	970.824	1130.958	762.395	839.354	926.357	763.619	1240.424
CCDC137	CCDC137	830.861	836	841.983	808.212	784.405	903.766	877.556	1231.569	810.235	2260.942
CCDC138	CCDC138	1754.819	318	1343.842	1924.208	1841.106	1844.66	1579.382	1437.734	1062.173	357.031
CCDC14	CCDC14	9766.443	2621.999	7295.363	8971.43	7693.48	7780.556	6703.793	7413.319	5796.806	2563.1
CCDC140	CCDC140	0	0	3	14	24.019	32	27.005	25	24	13
CCDC141	CCDC141	228.609	147	639.564	549.051	1203.013	1688.271	937.334	1365.645	1391.588	1067.975
CCDC142	CCDC142	617.453	1109.152	559.813	547.269	680.21	698.35	532.347	609.095	426.444	846.329
CCDC144A	CCDC144A	156.669	4.945	85.014	133.721	124.456	75.243	124.677	117.611	95.466	55.401
